,file,time,rv,e_rv,exptime,airmass,berv,inst,fwhm,e_fwhm,contrast,e_contrast,bis,ha,caii,CCF FWHM [km/s] Raw,CCF FWHM [km/s] Correction,CCF Contrast Raw,rv_fit,residuals
82,DS1.083_spec_neid.fits,59362.29444054279,10.896444958673,0.118,54.821217,1.1672070538065864,,neid,6.9582785505967415,0.0166053083405113,-359648.22307359945,584.0238009361742,-46.16666666600632,0.1718266517323445,0.0995015993183295,6.898170077926294,0.9126280533147312,-362782.0839589334,11.096810880042872,-0.20036592136987252
83,DS1.084_spec_harpsn.fits,59362.980303837896,10.719485101777934,0.105,300.0,1.0493771486808043,-0.519837225141669,harpsn,6.916862990774352,0.0119664236748733,-453432.604947426,532.7000924864893,-46.649999999341496,0.1761835258020048,0.1058096945965785,6.856518168834026,0.9116755089354972,-457423.3053486682,8.853201375615441,1.866283726162493
84,DS1.085_spec_harpsn.fits,59362.98407648222,9.447485101777945,0.105,300.0,1.0526286424969309,-0.529160547555585,harpsn,6.916234574730841,0.0114952273355576,-453495.3527911477,511.8482766455261,-42.1499999993416,0.1767985033386559,0.1061017549914303,6.855884716821406,0.9116717843374128,-457487.3073285956,8.836881739914675,0.6106033618632694
85,DS1.086_spec_harpsn.fits,59362.98783423004,10.89548510177798,0.105,300.0,1.0564138703264767,-0.538414112739688,harpsn,6.9187749603314375,0.0120977596330598,-453611.1944155126,538.5901374530526,-43.583333332674,0.1791417794754582,0.1040983312662726,6.8584479493374495,0.9116680744318192,-457601.1652827762,8.820645070103087,2.074840031674894
86,DS1.087_spec_expres.fits,59363.1738700547,9.331015688163872,0.108,205.8249999999923,1.121274541413132,-3.2779710800287e-06,expres,6.776366239215725,0.0160133836104608,-349486.63066295214,569.8759106736803,-52.24999999935577,0.1724423884223943,0.1001501082214921,6.692554514599349,1.0624751654031892,-353863.2968794666,8.06221573563999,1.2687999525238816
87,DS1.088_spec_expres.fits,59363.1935983347,8.575015688163873,0.108,204.48599900000383,1.092625013842196,-3.4277098986987e-06,expres,6.7761932930239785,0.0158416764820524,-349604.98226057383,563.9438354154702,-52.99999999935626,0.1723478795846919,0.1002201681536254,6.692383007785242,1.062452456127099,-353983.1676169793,7.989680703078821,0.5853349850850522
88,DS1.089_spec_expres.fits,59363.2035597347,8.462015688163874,0.109,205.63899999999828,1.084083873523051,-3.5046691677926e-06,expres,6.774640498457338,0.0155982941096779,-349587.8651346523,555.3425352334159,-55.59999999935574,0.1721756092909355,0.1016392489664851,6.690812583504046,1.0624409893082092,-353967.78483221814,7.953821136481265,0.5081945516826085
89,DS1.090_spec_neid.fits,59363.26812634056,7.569444958673003,0.117,54.828556,1.1002738623674668,,neid,6.959379991093433,0.0164300907932509,-359696.3041718698,577.9070669282353,-46.21666666600581,0.1713387493578824,0.0997841669747186,6.89940826331612,0.9116663186258862,-362822.8924259664,7.735084814329831,-0.1656398556568277
90,DS1.091_spec_neid.fits,59363.27028530182,8.851444958673,0.117,54.853918,1.1043269070543835,,neid,6.960336320843156,0.0158882577488661,-359684.4579992116,558.7038173828903,-46.149999999339705,0.171057327795,0.0995184084775642,6.900373186415529,0.911664185676965,-362810.05815501104,7.728209707975456,1.1232352506975438
91,DS1.092_spec_neid.fits,59363.27136697478,7.267444958672996,0.116,54.847749,1.106435975701032,,neid,6.957875839597917,0.0164309831210441,-359676.2410531315,577.9831462652951,-44.31666666600669,0.1712132930357496,0.0994754385524637,6.897891457561485,0.9116631170343024,-362804.0022226855,7.724776456238218,-0.45733149756522185
92,DS1.093_spec_harpsn.fits,59365.84340028882,11.327485101777938,0.104,300.0,1.3309474268260095,-0.203391150540341,harpsn,6.918618396792528,0.0123876850482166,-453896.30437360174,552.1223987313089,-46.96666666600808,0.1735192535023604,0.1047700205505055,6.8586624107694485,0.908862176314004,-457864.10433970304,9.100869259200072,2.226615842577866
93,DS1.094_spec_harpsn.fits,59365.84716291351,12.120485101777945,0.104,300.0,1.3080160707248545,-0.210414059871299,harpsn,6.918378414891848,0.0116388348511923,-453694.5623403677,518.5457439346926,-44.89999999934319,0.1726899398065677,0.1049023267406276,6.858420818038923,0.9088585007204102,-457660.84501459793,9.084443205906423,3.036041895871522
94,DS1.095_spec_harpsn.fits,59365.85471259568,10.785485101777963,0.105,300.0,1.2660795383299948,-0.224936121067743,harpsn,6.918116572326227,0.0110786617409455,-453844.576538186,493.7129219325984,-43.66666666600933,0.1753696888396322,0.1027824907137699,6.8581576636694415,0.9088511256233768,-457812.4097148982,9.051492498908095,1.7339926028698684
95,DS1.096_spec_expres.fits,59366.1362165347,9.681015688163868,0.109,221.2170000000068,1.215929353463413,-3.006297855919e-06,expres,6.774604169225093,0.0156778749235146,-349671.35607324616,558.0014552590728,-55.71666666602223,0.1725566537280583,0.1043745461915718,6.691307829919552,1.0590850650156989,-354024.218721512,7.909033305011107,1.7719823831527606
96,DS1.097_spec_expres.fits,59366.1548532847,8.27001568816388,0.108,210.7239999999944,1.155591955561545,-3.1355197956044e-06,expres,6.777572951777611,0.015592181245935,-349468.08398909564,554.4010445493873,-52.96666666602301,0.1724532542748845,0.098319073254442,6.694316911420908,1.0590638347765002,-353814.35699782294,7.844728479681062,0.42528720848281854
97,DS1.098_spec_harpsn.fits,59366.915589584016,7.663485101777951,0.106,300.0,1.0685283339447371,-0.358858053893229,harpsn,6.918421888428757,0.0113151078159575,-453566.5153798306,503.9353392231529,-43.03333333267684,0.1749211849610039,0.0983995380658278,6.858602579953782,0.9078172043651976,-457522.42840746784,7.629038612544614,0.034446489233337374
98,DS1.099_spec_harpsn.fits,59366.93063232068,6.649485101777941,0.105,300.0,1.0486444580695211,-0.395184545630262,harpsn,6.918288825267124,0.012284797492857,-453729.6007861194,547.4324756456145,-45.83333333267486,0.1750238744216334,0.1099074632723801,6.8584702914310105,0.9078025839212992,-457686.96129418793,7.674367453977344,-1.0248823521994028
99,DS1.100_spec_harpsn.fits,59366.93439591581,9.27448510177794,0.105,300.0,1.0450562662703224,-0.404386850395686,harpsn,6.920117968615752,0.0117383143048583,-453535.1005600917,522.7074624151479,-43.1999999993421,0.1745831669149287,0.1059870737983806,6.8603158680657,0.9077989259326948,-457488.6141020738,7.685947140296418,1.5885379614815216
100,DS1.101_spec_expres.fits,59368.1505391447,12.99901568816388,0.113,233.3640009999989,1.161980057132068,-3.1030847311901e-06,expres,6.782475662582981,0.0150193871564923,-349416.7263018622,533.8323816121772,-52.53333333268962,0.1722447340794202,0.0970925977157462,6.699637031065116,1.056806399257424,-353737.1399753321,11.079829923590243,1.919185764573637
101,DS1.102_spec_expres.fits,59368.1914137247,12.902015688163871,0.113,225.237999999996,1.082424578569555,-3.404198840928e-06,expres,6.779986850433383,0.015419925545924,-349383.0957814252,548.1272001756679,-51.34999999935728,0.1723198233973737,0.1079033645963064,6.6971246988607644,1.056760360705631,-353705.94123247016,11.02620298588994,1.8758127022739313
102,DS1.103_spec_neid.fits,59368.22667800261,13.548444958673002,0.12,54.826949,1.049497746280613,,neid,6.953856068804523,0.0164603517826888,-359608.23792848777,579.1015016649419,-47.46666666600652,0.1707568761719237,0.0994314507006795,6.8944753073031215,0.9068210753158624,-362705.4730419055,10.968075486058538,2.580369472614464
103,DS1.104_spec_neid.fits,59368.229911823735,12.835444958672994,0.12,54.831462,1.0503888389940117,,neid,6.956661332631093,0.0164432323401042,-359647.6389275429,578.2834699214317,-48.21666666600604,0.1712917771327453,0.0995003515761413,6.897305133436981,0.9068179493087312,-362742.661763692,10.96220701635116,1.8732379423218344
104,DS1.105_spec_neid.fits,59368.23099105058,12.388444958673006,0.12,54.82318,1.0507698522376685,,neid,6.958597473454254,0.0165841044192898,-359594.75631746615,582.9535103429575,-47.916666666005,0.1710662403519883,0.0996207830930526,6.899258068549686,0.9068169060598634,-362687.57276739023,10.960228656250134,1.4282163024228716
105,DS1.106_spec_harpsn.fits,59374.90734469562,7.29448510177798,0.106,300.0,1.0700011330873802,-0.320515221889846,harpsn,6.914434109482347,0.0113733100524559,-453668.6289716354,506.7827345675218,-46.88333333267647,0.1745356242742106,0.1059474946360657,6.855568790517353,0.9003197281284979,-457564.05316835066,7.870395494445204,-0.5759103926672244
106,DS1.107_spec_harpsn.fits,59374.91860654715,6.098485101777953,0.106,300.0,1.051376201704592,-0.346927971227327,harpsn,6.915038063277611,0.0115025660288727,-454075.6885742753,512.8469223222165,-45.38333333267586,0.1756923957535867,0.1036778663610271,6.856179249058474,0.9003096808088538,-457973.83003533614,7.832022845906556,-1.7335377441286024
107,DS1.108_spec_harpsn.fits,59374.92236882306,6.887485101777941,0.106,300.0,1.046289553166573,-0.355868427711594,harpsn,6.913398938635069,0.0120376089792953,-453733.23079087125,536.4851946720323,-43.94999999934246,0.1749346512641487,0.1043771894327475,6.854526490374677,0.9003063242432057,-457630.2740353997,7.8193709917719545,-0.9318858899940139
108,DS1.109_spec_harpsn.fits,59375.87537821892,6.6894851017779615,0.105,300.0,1.1527441712792386,-0.244287066479956,harpsn,6.912195546884822,0.0115727741260116,-453858.2916008806,516.0190494411071,-46.63333333267589,0.1745011156481037,0.0995976141476804,6.853423496679833,0.8994629806340756,-457750.3876187088,8.338382396777833,-1.6488972949998715
109,DS1.110_spec_harpsn.fits,59375.87914668813,7.237485101777963,0.105,300.0,1.14007311682019,-0.252302648035044,harpsn,6.916057848074253,0.0112690958077584,-453589.2587865076,501.88641959355976,-45.049999999342674,0.1758872968808223,0.1049607874037846,6.857319334126127,0.8994596754326863,-457474.6194800601,8.353592190584175,-1.1161070888062117
110,DS1.111_spec_harpsn.fits,59375.886657654286,7.935485101777942,0.105,300.0,1.1171802696777893,-0.268588468461396,harpsn,6.912130166807843,0.0115933084813122,-453827.8085300397,516.9120418162692,-45.68333333267616,0.1747509082907611,0.1054948740244121,6.853358854300926,0.8994530877539554,-457719.63099643664,8.3840562213504,-0.448571119572458
111,DS1.112_spec_neid.fits,59376.12698642861,8.492444958673005,0.118,54.820559,1.204531224618959,,neid,6.95474902453503,0.0170226285031245,-359717.5087411821,598.9236428215472,-48.29999999933866,0.1711036008860681,0.0987949303686649,6.896333161593239,0.899512600567859,-362764.5205655837,9.415120842189179,-0.9226758835161739
112,DS1.113_spec_neid.fits,59376.12807266552,6.911444958673002,0.118,54.736711,1.200133152359015,,neid,6.957258267399665,0.0168924796419269,-359600.97619780194,593.915407240136,-47.88333333267213,0.1710512721752093,0.0989773835408341,6.898863775720431,0.899511647147182,-362644.7696245295,9.419811991668977,-2.5083670329959755
113,DS1.114_spec_neid.fits,59376.12914648976,6.322444958673003,0.118,54.826908,1.1958532621259816,,neid,6.957018095081729,0.0165128871284198,-359816.46738761594,580.9140933613133,-49.43333333267169,0.1701838514372651,0.0987814198217427,6.898621693321659,0.8995107046202475,-362862.29131064645,9.424447922951629,-3.1020029642786255
114,DS1.115_spec_expres.fits,59376.1588486947,7.064015688163877,0.108,182.2320000000044,1.119399122842976,-3.0779457876905e-06,expres,6.783151680067317,0.0155498210820752,-349505.3082111195,552.5675068431244,-49.89999999935667,0.1718492102076276,0.0984126930507004,6.701677607774572,1.0481717207847956,-353754.3369490666,9.551946927955703,-2.487931239791825
115,DS1.116_spec_expres.fits,59376.1678454047,8.299015688163877,0.107,181.2849989999993,1.100220583992739,-3.1425056850664e-06,expres,6.779680146310866,0.0154764101402126,-349749.31359135325,550.6739198238508,-51.31666666602331,0.1720307620606538,0.0972203859287558,6.698165287651686,1.0481625186867378,-354005.66807637963,9.590241428977723,-1.2912257408138466
116,DS1.117_spec_expres.fits,59376.1731709047,6.8100156881638725,0.108,181.18300000000116,1.09051076829156,-3.1813146058159e-06,expres,6.781776184844731,0.0156117223975232,-349568.12350070535,555.030307356374,-54.41666666602244,0.1715636472005057,0.0992070917626289,6.700287678499952,1.04815707156365,-353819.55054632697,9.612827257860314,-2.8028115696964413
117,DS1.118_spec_harpsn.fits,59376.99031235834,9.656485101777946,0.106,300.0,1.0405034518486518,-0.509394017735172,harpsn,6.91593694317892,0.0125956994259212,-453879.6404397442,561.1199480970098,-49.08333333267462,0.1755415461977065,0.1054463010273732,6.857323957207445,0.8984942670578473,-457759.1772917069,10.96147394443016,-1.3049888426522145
118,DS1.119_spec_harpsn.fits,59376.99407082421,8.222485101777977,0.106,300.0,1.0451336336213242,-0.51836949402265,harpsn,6.919007940856945,0.0124562500130036,-453852.6289410114,554.5073897612091,-47.16666666600694,0.1753533935360117,0.1022719423411847,6.860421616315047,0.8984910305833377,-457728.4195119726,10.954528498696675,-2.732043396918698
119,DS1.120_spec_harpsn.fits,59376.997833560665,9.741485101777926,0.106,300.0,1.0503137715136328,-0.527307728174678,harpsn,6.919350551726085,0.0117942078190546,-453686.8939334636,524.8134738459347,-44.13333333267538,0.1755373123246625,0.1052026044675196,6.860767577184244,0.8984877904176104,-457560.852270962,10.94745495009667,-1.2059698483187447
120,DS1.121_spec_expres.fits,59377.2168293847,8.427015688163877,0.106,172.16599899998394,1.049924978697289,-3.4899521805386e-06,expres,6.784520836039311,0.0155018829483064,-349465.1676837827,551.3739775107666,-55.34999999935499,0.1722527214982409,0.094869230507421,6.703230146806578,1.047104853200013,-353703.16395150457,10.348266142585995,-1.9212504544221183
121,DS1.122_spec_expres.fits,59377.2194380447,7.655015688163871,0.106,170.7579989999939,1.049747016613561,-3.5098510437679e-06,expres,6.77979401926227,0.014845271405997,-349429.8239287572,528.3907949928098,-53.699999999356656,0.1720954972598589,0.0982149880563131,6.698446376275503,1.047102233684002,-353673.3889241511,10.339182593144436,-2.6841669049805645
122,DS1.123_spec_neid.fits,59377.22354692591,11.162444958673008,0.119,54.861061,1.0351220524784177,,neid,6.958853148878105,0.0164378232165567,-359875.7063631309,578.1438493063993,-48.71666666600477,0.1707059209167869,0.0990580305851103,6.90059571109155,0.8985632864276272,-362913.91312847496,10.324797349498606,0.8376476091744021
123,DS1.124_spec_neid.fits,59377.22462632272,9.175444958672998,0.119,54.774182,1.0352754838922544,,neid,6.957704643788784,0.016210599498263,-359654.75691495143,569.9083234666751,-46.09999999933929,0.1710835449674216,0.0991195616236136,6.899437629410133,0.8985623562555332,-362692.1072061091,10.321002698323383,-1.1455577396503855
124,DS1.125_spec_neid.fits,59377.22570947369,9.153444958673006,0.119,54.840836,1.0354701024754196,,neid,6.959098961037163,0.0157804195755512,-359690.004515324,554.6837778790346,-45.44999999933998,0.1710240136649949,0.0989834915952675,6.900843841073314,0.8985614228471104,-362726.4135176726,10.317188335050858,-1.1637433763778517
125,DS1.126_spec_expres.fits,59377.22572677471,6.575015688163873,0.106,170.96499999999892,1.050276439242141,-3.5578071360641e-06,expres,6.782806869102631,0.0151700668477562,-349369.87061104825,539.5592985166966,-55.69999999935515,0.1716464190019915,0.1028105589122966,6.701496785083244,1.047095918750887,-353608.81818414235,10.317127355918105,-3.742111667754232
126,DS1.127_spec_harpsn.fits,59384.05761654626,7.423485101777942,0.103,300.0,1.2109201547651358,-0.607276980904087,harpsn,6.916800715234957,0.0121471875630344,-453773.8875134471,540.8237817935634,-43.08333333267444,0.1757958496024292,0.1059255454877821,6.858927662346376,0.8928849069026069,-457602.6609725535,7.095348907712868,0.328136194065074
127,DS1.128_spec_harpsn.fits,59384.06137083282,6.671485101777932,0.102,300.0,1.228328801361657,-0.61458992378963,harpsn,6.917246171107979,0.0129239541844519,-453717.4383895696,575.4001798532245,-47.716666666006326,0.1768027125469688,0.1043860398814708,6.859377230538653,0.8928821875678042,-457545.2126313094,7.094305961842237,-0.42282086006430486
128,DS1.129_spec_harpsn.fits,59384.06512868402,5.789485101777927,0.102,300.0,1.246833648556508,-0.621780988793537,harpsn,6.920577818071189,0.0123133116561429,-453513.2083441404,547.6030947496652,-45.93333333267336,0.1751873335824628,0.1017792724031108,6.862737325282213,0.8928794656376182,-457335.5063884352,7.093394391978354,-1.3039092902004263
129,DS1.130_spec_expres.fits,59384.2089869247,5.722015688163879,0.107,174.44499999999294,1.041917783979628,-3.2655043370648e-06,expres,6.784962919000479,0.0155968080895493,-349043.50163255713,553.5695206475503,-55.599999999355255,0.1718579591136738,0.10204381929673,6.704680367466241,1.0406646829427098,-353222.98542174435,7.1578574506996535,-1.435841762535775
130,DS1.131_spec_expres.fits,59384.2142298647,4.341015688163878,0.107,172.3070009999958,1.040450360367948,-3.3050319423166e-06,expres,6.789366864923747,0.0158170294218397,-349038.9168354042,560.8749835503271,-55.033333332688265,0.1720805502944422,0.0982998735348827,6.709137698774488,1.0406602545535526,-353212.7917070528,7.163822737127231,-2.8228070489633525
131,DS1.132_spec_expres.fits,59384.2215306247,4.965015688163874,0.106,171.10900099999995,1.039937581730111,-3.360127743002e-06,expres,6.787957379092431,0.0155664558986476,-349024.3194891362,552.1112309578988,-55.6666666660219,0.1719536451275519,0.1006316240059964,6.707712311174265,1.0406540880122397,-353199.7341347286,7.172543853942114,-2.20752816577824
132,DS1.133_spec_neid.fits,59384.24197440965,6.955444958672999,0.117,54.782266,1.0351368862960206,,neid,6.955716178755534,0.0163089562625444,-359596.6470233088,573.3995209458944,-45.34999999933999,0.1709971031449798,0.0997032647337653,6.8981523451349895,0.8930183551921661,-362597.4160008675,7.199514440929917,-0.2440694822569185
133,DS1.134_spec_neid.fits,59384.24305256873,7.537444958673007,0.118,54.835986,1.0359666596995611,,neid,6.959176924233162,0.0169522425607168,-359456.9730601611,595.4292671323501,-47.8166666660056,0.1712076046900085,0.0995046080223836,6.901642056489861,0.8930175736623238,-362453.5511549316,7.201040433417206,0.33640452525580056
134,DS1.135_spec_neid.fits,59384.245209541616,9.502444958672996,0.117,54.815835,1.0377479655647723,,neid,6.95750179853202,0.0169500862756234,-359430.50653184525,595.4661672079708,-45.14999999934015,0.1713507493771155,0.0993435081231668,6.89995316522045,0.893016010125562,-362428.3144772173,7.204124332475381,2.298320626197615
135,DS1.136_spec_harpsn.fits,59385.95971436657,9.745485101777945,0.097,300.0,1.0142768294186375,-0.371277590273821,harpsn,6.914410511039925,0.0126526206001264,-453966.6795810174,564.2930774161514,-44.44999999934124,0.1741168171665752,0.1051729177694975,6.856690423665579,0.8915543444973767,-457788.20203447685,10.40688876757175,-0.6614036657938058
136,DS1.137_spec_harpsn.fits,59385.9634752413,9.588485101777962,0.097,300.0,1.0147869933092055,-0.38033316807704,harpsn,6.918443604475859,0.0122618507584536,-453943.8791223782,546.4835766530321,-43.04999999934223,0.1738830614427052,0.1062253613361112,6.860757779720939,0.8915517911549067,-457760.6771934343,10.394153869631516,-0.8056687678535539
137,DS1.138_spec_harpsn.fits,59385.96724091887,8.978485101777949,0.097,300.0,1.015775775688276,-0.389394259024443,harpsn,6.914835368444812,0.0130002009356356,-454062.2252277672,579.899644722399,-50.44999999934019,0.17403735819481,0.1057665330648223,6.857119521716264,0.8915492345311081,-457884.031995678,10.381319086910382,-1.4028339851324336
138,DS1.139_spec_expres.fits,59386.1801116447,7.01401568816388,0.111,180.93400000001267,1.064391297566996,-3.0029496380879e-06,expres,6.79005820912903,0.0145120823891261,-349238.17880342616,513.9903027088017,-54.19999999935631,0.172270444723046,0.1000559064810762,6.710084271088899,1.0390666765159426,-353400.5635581471,9.54856656533619,-2.5345508771723093
139,DS1.140_spec_expres.fits,59386.18769365471,8.995015688163875,0.111,181.2539999999956,1.055043098409159,-3.0586380587386e-06,expres,6.786066745191907,0.0148740879141922,-349268.39347505925,527.237506213918,-53.16666666602284,0.1720556897308699,0.1038358240194454,6.706046136681613,1.0390606733473695,-353436.0757142866,9.516155847180304,-0.5211401590164293
140,DS1.141_spec_expres.fits,59386.190250504704,5.832015688163878,0.112,182.66400000000723,1.052366475145851,-3.0775437239802e-06,expres,6.786140530283983,0.0146490792664792,-349190.26245834376,519.0930935356115,-52.64999999935671,0.1720746574769595,0.1006875830081548,6.706121115882136,1.0390586489138645,-353356.903626003,9.505201891827785,-3.6731862036639065
141,DS1.142_spec_neid.fits,59386.28827425649,7.704444958672994,0.118,54.823002,1.107758273049373,,neid,6.958427614540226,0.0161735499387007,-359578.0593263595,568.2851678609878,-46.66666666600657,0.1712471618737734,0.0996737643670827,6.901070131745942,0.891597388690677,-362566.6526832272,9.079591938935568,-1.3751469802625742
142,DS1.143_spec_neid.fits,59386.29152099088,8.988444958673,0.118,54.829626,1.1163653881123434,,neid,6.958168305156873,0.0163508437475549,-359598.9353663566,574.6280379347568,-44.433333332673946,0.1713170491415796,0.0991456471033844,6.90080895211814,0.8915951823870627,-362587.9128078638,9.065420614789298,-0.0769756561162982
143,DS1.144_spec_neid.fits,59386.29260179259,8.131444958673,0.118,54.841805,1.1193471643021813,,neid,6.959843989167997,0.0167278195514247,-359624.7438676699,587.7525746895798,-45.78333333267248,0.1707900764619092,0.0994638199751276,6.902498655847407,0.8915944479316991,-362612.47365012375,9.060703692617441,-0.9292587339444403
144,DS1.145_spec_harpsn.fits,59390.96726836029,12.091485101777948,0.102,300.0,1.0126830675127494,-0.357455479952851,harpsn,6.919261986965862,0.0122072504547315,-453830.3945143958,543.6233670083867,-46.58333333267423,0.174408836847682,0.1049417642498672,6.861984104572065,0.8884596743077753,-457618.5764115829,10.368769344436794,1.7227157573411542
145,DS1.146_spec_harpsn.fits,59391.00860062053,10.838485101777962,0.101,300.0,1.0556741437992618,-0.454509931214558,harpsn,6.919241237711082,0.0116002356900466,-453724.2563962248,516.4309931557899,-43.09999999934172,0.1741314307997486,0.1034485024122823,6.861966168016704,0.8884366126155292,-457511.3762640331,10.505855539466133,0.33262956231182983
146,DS1.147_spec_harpsn.fits,59391.01612157,12.063485101777928,0.101,300.0,1.0704606601251774,-0.47151487287967,harpsn,6.916619978605489,0.0123878095898073,-453664.0787661309,551.6618324401064,-46.8333333326742,0.174980896637532,0.1062909817729923,6.859323565073206,0.8884324161555585,-457453.5668133315,10.529652329673532,1.5338327721043967
147,DS1.148_spec_neid.fits,59391.28405118871,11.998444958673003,0.12,54.82039,1.0917323500713805,,neid,6.962739929332352,0.0166638336093664,-359624.67135761504,585.1212832568488,-47.533333332671056,0.1709185299420601,0.0995858725612059,6.905811434546794,0.888546990317246,-362589.2601567999,11.09712804096506,0.901316917707943
148,DS1.149_spec_neid.fits,59391.28513241371,11.792444958673002,0.119,54.828637,1.0942813201939392,,neid,6.957571866693484,0.0164865687396535,-359589.5882677704,579.3094018577414,-48.333333332671856,0.1710752986201625,0.099381754102851,6.900600814372077,0.8885463864605335,-362558.3438585544,11.098180520430365,0.6942644382426373
149,DS1.150_spec_neid.fits,59391.28729135867,12.306444958672998,0.119,54.854391,1.0995261232354467,,neid,6.958802724235001,0.0162008511698622,-359664.17893991875,569.2600852671972,-47.56666666600585,0.1709204302541571,0.099515957215233,6.901841987228458,0.8885451807031517,-362632.4788148189,11.100250021225218,1.2061949374477798
150,DS1.151_spec_harpsn.fits,59391.8914158982,8.85148510177794,0.091,300.0,1.087976635445444,-0.175807773266734,harpsn,6.918801913722715,0.011606881059384,-454092.4486889443,517.5283051526368,-47.86666666600781,0.1730000136760287,0.1035910309767773,6.86158539508294,0.8879559602354167,-457878.9772473749,10.074424832346889,-1.2229397305689496
151,DS1.152_spec_harpsn.fits,59391.89892102124,11.263485101777974,0.092,300.0,1.070686164514711,-0.192313047115525,harpsn,6.921441799155507,0.010645623757121,-454079.4477338699,474.43181701030153,-47.93333333267441,0.1726598847398601,0.1029569198758066,6.864247802467095,0.8879519612133706,-457862.9094003664,10.045388294162052,1.2180968076159218
152,DS1.153_spec_harpsn.fits,59391.90268544012,11.27048510177798,0.091,300.0,1.06294104988031,-0.200712284973601,harpsn,6.921770566351134,0.0117037180944804,-454081.8759674436,521.5342144796491,-48.26666666600809,0.1723409909230858,0.105355967524504,6.864579568331905,0.8879499553719535,-457864.97665270994,10.030732762762302,1.2397523390156788
153,DS1.154_spec_expres.fits,59392.1025327947,8.919015688163867,0.112,230.58799999999025,1.303255572613919,-2.3774534405397e-06,expres,6.775051001531324,0.0154021017934769,-349530.30932033993,546.61958315026,-57.99999999935303,0.1722273129103948,0.101621767481881,6.695540966736874,1.0349141201562826,-353681.0071047072,9.191960856869251,-0.2729451687053839
154,DS1.155_spec_expres.fits,59392.10563121471,9.159015688163876,0.112,229.9489990000016,1.286443041475639,-2.3948100965165e-06,expres,6.775023796653783,0.0153461713912211,-349471.5067585422,544.6149226617499,-55.26666666602062,0.1719286540038478,0.1014628194247464,6.695513736422115,1.034912194636726,-353621.5244637514,9.178440277654884,-0.019424589491007893
155,DS1.156_spec_expres.fits,59392.1132212147,8.614015688163875,0.112,228.05800000000005,1.248488614196685,-2.4385627192895e-06,expres,6.772474138907807,0.015426378734084,-349575.4166091652,547.796049946127,-58.34999999935383,0.1722801151544935,0.0956840574532999,6.692934518921822,1.0349074777968144,-353729.811921853,9.145309983289433,-0.5312942951255586
156,DS1.157_spec_neid.fits,59392.13086099688,9.800444958672998,0.118,54.832973,1.1645467184279343,,neid,6.952304448921058,0.0163195871858355,-359730.6774680779,574.2421467351184,-46.21666666600695,0.1710322780438267,0.1000868100124141,6.895348400268755,0.8880921063711033,-362702.07742907177,9.06830116002142,0.7321437986515775
157,DS1.158_spec_neid.fits,59392.13194780282,9.654444958672997,0.118,54.763122,1.1606706961424964,,neid,6.954664760149592,0.0162449905197124,-359542.29031801113,571.0979969657012,-47.9333333326737,0.1704704410623964,0.1000928984722498,6.897728275758796,0.8880915267381841,-362510.0897415497,9.063557851132062,0.5908871075409348
158,DS1.159_spec_neid.fits,59392.13302461382,11.498444958673003,0.118,54.842705,1.1568942086542682,,neid,6.956009977216219,0.0166758484590698,-359738.09206221264,586.4641798350991,-47.89999999933923,0.1709507914966253,0.0998482596516711,6.899084668514645,0.8880909524354826,-362706.34117441927,9.058858467517286,2.4395864911557172
159,DS1.160_spec_expres.fits,59397.1817092147,7.400015688163876,0.105,177.96600000000282,1.052199453850916,-2.8287223361818e-06,expres,6.777733287971028,0.0154317699256862,-349818.50464293564,549.7432988169203,-53.7833333326883,0.1719862768579454,0.101918052941526,6.698678402778943,1.03217061526354,-353946.9102865237,11.138194681805109,-3.738178993641233
160,DS1.161_spec_expres.fits,59397.1842115147,10.352015688163874,0.105,178.33199999999323,1.049091816851086,-2.8468314271386e-06,expres,6.775047879425918,0.0154088213267311,-349832.491173641,549.1306778984443,-56.74999999935414,0.1715731837365702,0.0969896878277394,6.695961471106516,1.032169436657902,-353964.3840107991,11.139277183391236,-0.7872614952273622
161,DS1.162_spec_expres.fits,59397.1867079647,9.26101568816388,0.105,178.09100099999534,1.046206169103707,-2.8649622299754e-06,expres,6.7795611475404005,0.0153171941909046,-349680.2656932868,545.118502243215,-54.14999999935491,0.1718287078586149,0.0956609333411114,6.700528190719252,1.0321682608062972,-353804.7562637501,11.140298809123014,-1.8792831209591334
162,DS1.163_spec_neid.fits,59397.27307379663,11.447444958673003,0.119,54.804252,1.0635127442429315,,neid,6.957637735805139,0.017214810054201,-359618.3146474608,604.8658266042717,-46.8333333326723,0.1711582792452859,0.0998363127342123,6.901031109057348,0.8857158091184633,-362568.13176713744,11.139645088203377,0.3077998704696263
163,DS1.164_spec_neid.fits,59397.2752369195,10.377444958672996,0.119,54.822231,1.0675511905407244,,neid,6.960260861790657,0.0164442895344517,-359585.90113559726,577.5407336422068,-41.79999999934064,0.1710927112960282,0.0995888934340172,6.903675855559896,0.8857149346907106,-362533.1962986321,11.138730597409845,-0.7612856387368492
164,DS1.165_spec_neid.fits,59397.27739116175,11.981444958672997,0.119,54.851716,1.0717613071036929,,neid,6.960880492272349,0.0166605942925488,-359566.3846028944,585.0051189942349,-44.16666666600624,0.1708722667533755,0.0997131018887668,6.904300676012944,0.8857140638518439,-362512.9828071949,11.137776388309856,0.8436685703631408
